ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalSpend,LogTotalSpend,SqrtTotalSpend,training,FamilySize,TotalAcceptedCmp,CustomerAge,Relationship_Status,TotalNumPurchases,RL_Status_1_5,RL_Status_0_1,Edu
3859,1947,PhD,Together,73059,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,1095,6.9985096422506015,33.090784215548595,1,1,0,77,In_Relationship,25,4,1,5
3570,1969,PhD,Together,42731,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,244,5.497168225293202,15.620499351813308,1,1,0,55,In_Relationship,10,4,1,5
3783,1959,PhD,Married,52854,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,116,4.7535901911063645,10.770329614269007,0,2,0,65,In_Relationship,7,5,1,5
10207,1978,Graduation,Together,22775,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,15,2.70805020110221,3.872983346207417,0,1,0,46,In_Relationship,3,4,1,3
10906,1948,PhD,Together,46681,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,425,6.052089168924417,20.615528128088304,1,2,0,76,In_Relationship,14,4,1,5
3427,1955,PhD,Married,59821,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,734,6.598509028614515,27.09243436828813,0,1,0,69,In_Relationship,20,5,1,5
5209,1954,Graduation,Divorced,50002,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,638,6.45833828334479,25.25866188063018,1,1,0,70,Single_Other,17,2,0,3
10711,1945,Graduation,Married,69755,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,894,6.795705775173514,29.899832775452108,1,0,0,79,In_Relationship,21,5,1,3
10785,1969,Graduation,Married,44078,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,41,3.713572066704308,6.4031242374328485,1,2,0,55,In_Relationship,5,5,1,3
2814,1976,Master,Together,30560,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,31,3.4339872044851463,5.5677643628300215,1,1,0,48,In_Relationship,4,4,1,4
6866,1969,Master,Together,35924,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,34,3.5263605246161616,5.830951894845301,1,2,0,55,In_Relationship,4,4,1,4
1665,1964,PhD,Divorced,64140,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,1750,7.46737106691756,41.83300132670378,1,2,4,60,Single_Other,13,2,0,5
6575,1981,Graduation,Together,56386,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,612,6.416732282512326,24.73863375370596,1,2,0,43,In_Relationship,17,4,1,3
3829,1979,Basic,Together,24594,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,29,3.367295829986474,5.385164807134504,1,1,0,45,In_Relationship,4,4,1,2
3091,1981,2n Cycle,Together,75774,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,823,6.71295620067707,28.687976575562104,1,1,0,43,In_Relationship,20,4,1,1
10141,1960,Master,Divorced,39228,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,20,2.995732273553991,4.47213595499958,1,0,0,64,Single_Other,3,2,0,4
5177,1974,Master,Married,58494,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,396,5.981414211254481,19.8997487421324,1,1,0,50,In_Relationship,14,5,1,4
7005,1981,Graduation,Single,58684,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,813,6.70073110954781,28.513154858766505,0,0,1,43,Single_Other,20,1,0,3
6409,1967,Graduation,Divorced,57136,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,1179,7.072421900537371,34.336569426778794,0,0,1,57,Single_Other,19,2,0,3
7485,1950,PhD,Widow,56551,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,4.927253685157205,11.74734012447073,0,2,0,74,Single_Other,7,3,0,5
8079,1982,Graduation,Married,22448,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,55,4.007333185232471,7.416198487095663,1,1,0,42,In_Relationship,6,5,1,3
8395,1961,Graduation,Single,82014,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,1511,7.32052696227274,38.87158345115362,1,0,1,63,Single_Other,21,1,0,3
10352,1963,Graduation,Widow,34213,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,117,4.762173934797756,10.816653826391969,0,2,1,61,Single_Other,6,3,0,3
4931,1977,Graduation,Together,157146,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,1730,7.455876687491824,41.593268686170845,1,0,0,47,In_Relationship,28,4,1,3
13,1947,PhD,Widow,25358,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,32,3.4657359027997265,5.656854249492381,0,1,0,77,Single_Other,4,3,0,5
1834,1978,Master,Single,35544,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,67,4.204692619390966,8.18535277187245,0,1,0,46,Single_Other,5,1,0,4
2285,1954,Master,Together,36634,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,335,5.814130531825066,18.303005217723125,0,1,0,70,In_Relationship,12,4,1,4
2295,1954,PhD,Married,62670,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,825,6.715383386334681,28.722813232690143,0,1,0,70,In_Relationship,21,5,1,5
1378,1972,2n Cycle,Together,50334,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,694,6.542471960506805,26.343879744638983,0,1,0,52,In_Relationship,17,4,1,1
2781,1981,Graduation,Single,72066,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,1792,7.491087593534876,42.33202097703345,1,0,3,43,Single_Other,16,1,0,3
1165,1958,PhD,Single,50729,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,496,6.206575926724928,22.27105745132009,1,2,0,66,Single_Other,15,1,0,5
1404,1968,Graduation,Together,34916,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,231,5.442417710521793,15.198684153570664,1,2,0,56,In_Relationship,9,4,1,3
6457,1976,Graduation,Divorced,64892,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,902,6.804614520062624,30.033314835362415,0,1,0,48,Single_Other,22,2,0,3
2639,1966,Graduation,Single,43602,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,68,4.219507705176107,8.246211251235321,1,2,0,58,Single_Other,6,1,0,3
8299,1989,PhD,Single,33996,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,71,4.2626798770413155,8.426149773176359,1,0,0,35,Single_Other,5,1,0,5
6437,1985,2n Cycle,Single,41473,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,76,4.330733340286331,8.717797887081348,1,1,0,39,Single_Other,5,1,0,1
6912,1967,PhD,Married,63246,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,772,6.648984550024776,27.784887978899608,1,2,0,57,In_Relationship,21,5,1,5
7327,1959,PhD,Married,36732,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,47,3.8501476017100584,6.855654600401044,0,2,0,65,In_Relationship,6,5,1,5
5299,1970,PhD,Married,69084,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,1586,7.368970402194793,39.824615503479755,1,1,0,54,In_Relationship,23,5,1,5
4127,1967,PhD,Married,77766,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,1529,7.332369205929062,39.102429592034305,1,1,2,57,In_Relationship,32,5,1,5
8143,1985,PhD,Single,37929,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,265,5.579729825986222,16.278820596099706,1,0,3,39,Single_Other,11,1,0,5
1964,1951,Graduation,Together,86610,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,1603,7.379632152609552,40.0374824383352,1,0,0,73,In_Relationship,17,4,1,3
3690,1986,Master,Married,80141,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,2091,7.645397699428633,45.727453460694704,1,0,2,38,In_Relationship,21,5,1,4
3433,1955,2n Cycle,Married,72635,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,981,6.8885724595653635,31.32091952673165,1,0,1,69,In_Relationship,20,5,1,1
3389,1970,Graduation,Married,69016,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,1533,7.334981878871814,39.153543900903784,0,1,0,54,In_Relationship,30,5,1,3
4712,1991,2n Cycle,Together,20193,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,82,4.406719247264253,9.055385138137416,1,0,0,33,In_Relationship,6,4,1,1
1170,1975,Graduation,Married,27573,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,244,5.497168225293202,15.620499351813308,1,1,0,49,In_Relationship,10,5,1,3
6347,1979,Basic,Single,15862,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,36,3.58351893845611,6,1,1,0,45,Single_Other,4,1,0,2
4065,1976,PhD,Married,49544,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,404,6.0014148779611505,20.09975124224178,1,1,0,48,In_Relationship,14,5,1,5
8230,1980,Graduation,Married,33228,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,71,4.2626798770413155,8.426149773176359,1,1,0,44,In_Relationship,5,5,1,3
1215,1978,Graduation,Together,70440,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,1572,7.360103972989152,39.64845520319802,1,0,1,46,In_Relationship,22,4,1,3
5939,1971,Graduation,Together,38232,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,122,4.804021044733257,11.04536101718726,1,2,0,53,In_Relationship,7,4,1,3
2156,1955,PhD,Married,22554,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,41,3.713572066704308,6.4031242374328485,1,2,0,69,In_Relationship,6,5,1,5
7788,1983,PhD,Married,23536,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,10,2.302585092994046,3.1622776601683795,0,1,0,41,In_Relationship,3,5,1,5
10323,1952,Graduation,Married,49413,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,304,5.717027701406222,17.435595774162696,0,1,0,72,In_Relationship,11,5,1,3
7947,1969,Graduation,Married,42231,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,37,3.610917912644224,6.082762530298219,0,2,0,55,In_Relationship,4,5,1,3
1891,1980,Master,Divorced,78789,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,1754,7.469654172932128,41.88078318274385,1,0,1,44,Single_Other,15,2,0,4
2570,1968,Graduation,Together,56534,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,815,6.703188113240863,28.548204847240395,1,1,3,56,In_Relationship,21,4,1,3
9256,1971,Graduation,Single,58350,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,1001,6.90875477931522,31.63858403911275,1,1,0,53,Single_Other,23,1,0,3
295,1989,Graduation,Single,81217,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,1157,7.053585727193677,34.0147027033899,0,0,0,35,Single_Other,21,1,0,3
7397,1951,Graduation,Single,49090,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,688,6.5337888379333435,26.229754097208,1,1,0,73,Single_Other,18,1,0,3
6349,1987,Master,Divorced,61787,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,1319,7.1846291527173145,36.31803959466976,0,0,0,37,Single_Other,18,2,0,4
10790,1985,PhD,Married,18169,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,21,3.044522437723423,4.58257569495584,1,1,0,39,In_Relationship,3,5,1,5
10398,1981,2n Cycle,Single,24336,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,31,3.4339872044851463,5.5677643628300215,0,1,0,43,Single_Other,3,1,0,1
2431,1990,Graduation,Married,18222,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,67,4.204692619390966,8.18535277187245,1,0,0,34,In_Relationship,5,5,1,3
550,1952,Graduation,Divorced,62335,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,708,6.56244409369372,26.60826939130014,1,1,0,72,Single_Other,19,2,0,3
1890,1971,2n Cycle,Together,42033,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,25,3.218875824868201,5,1,2,0,53,In_Relationship,3,4,1,1
10742,1983,PhD,Married,86580,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,746,6.61472560020376,27.31300056749533,1,0,1,41,In_Relationship,11,5,1,5
10356,1957,PhD,Divorced,41437,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,32,3.4657359027997265,5.656854249492381,1,2,0,67,Single_Other,4,2,0,5
4676,1951,Master,Widow,73705,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,1695,7.43543801981455,41.1703777004778,1,2,0,73,Single_Other,23,3,0,4
8852,1976,Graduation,Married,61064,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,1080,6.984716320118266,32.863353450309965,1,1,0,48,In_Relationship,23,5,1,3
3565,1955,Master,Married,38452,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,72,4.276666119016055,8.48528137423857,0,2,0,69,In_Relationship,6,5,1,4
5294,1989,Graduation,Single,18358,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,57,4.04305126783455,7.54983443527075,1,1,0,35,Single_Other,7,1,0,3
1958,1973,PhD,Together,55012,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,660,6.492239835020471,25.69046515733026,1,1,0,51,In_Relationship,19,4,1,5
7349,1973,Basic,Together,9722,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,103,4.634728988229636,10.14889156509222,0,1,1,51,In_Relationship,7,4,1,2
8799,1984,PhD,Married,38175,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,153,5.030437921392435,12.36931687685298,1,1,0,40,In_Relationship,8,5,1,5
1351,1956,Master,Together,58656,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1220,7.106606137727303,34.92849839314596,0,1,1,68,In_Relationship,28,4,1,4
1045,1965,Graduation,Together,52117,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,279,5.631211781821365,16.703293088490067,0,1,0,59,In_Relationship,11,4,1,3
7732,1978,Graduation,Married,64813,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,745,6.61338421837956,27.29468812791236,1,1,0,46,In_Relationship,19,5,1,3
8070,1973,PhD,Married,54222,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,264,5.575949103146316,16.24807680927192,1,1,0,51,In_Relationship,11,5,1,5
477,1986,Graduation,Married,83512,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,2157,7.676473646389156,46.44351407893249,1,0,5,38,In_Relationship,21,5,1,3
7832,1959,Master,Married,77520,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,1526,7.330405211844402,39.06404996924922,1,1,4,65,In_Relationship,22,5,1,4
2202,1978,Graduation,Together,41154,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,69,4.23410650459726,8.306623862918075,0,1,0,46,In_Relationship,5,4,1,3
7396,1966,Graduation,Married,80398,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,1597,7.3758821482150125,39.96248240537617,0,0,1,58,In_Relationship,25,5,1,3
4055,1992,Basic,Single,18746,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,64,4.1588830833596715,8,1,1,0,32,Single_Other,6,1,0,2
10340,1984,Graduation,Together,35196,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,497,6.208590026096629,22.293496809607955,1,1,0,40,In_Relationship,12,4,1,3
10091,1956,Graduation,Single,60230,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1067,6.9726062513017535,32.66496594212215,1,1,0,68,Single_Other,15,1,0,3
7629,1977,Graduation,Married,22108,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,31,3.4339872044851463,5.5677643628300215,1,2,0,47,In_Relationship,5,5,1,3
10640,1974,Graduation,Together,44392,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,211,5.351858133476067,14.52583904633395,1,2,0,50,In_Relationship,9,4,1,3
3498,1976,PhD,Married,55424,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,877,6.776506992372183,29.614185789921695,1,1,2,48,In_Relationship,21,5,1,5
6742,1979,Graduation,Married,17688,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,11,2.3978952727983707,3.3166247903554,1,1,0,45,In_Relationship,3,5,1,3
1172,1983,PhD,Married,92491,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,2034,7.617759576608505,45.09988913511872,1,0,4,41,In_Relationship,24,5,1,5
569,1991,Graduation,Single,90273,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,1991,7.596392304064196,44.62062303464621,1,0,4,33,Single_Other,18,1,0,3
4686,1962,PhD,Widow,82571,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,1686,7.430114138561801,41.060930335295616,1,0,1,62,Single_Other,24,3,0,5
1381,1982,PhD,Single,38513,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,324,5.780743515792329,18,1,1,1,42,Single_Other,12,1,0,5
2634,1979,Master,Single,16653,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,69,4.23410650459726,8.306623862918075,1,1,1,45,Single_Other,6,1,0,4
10905,1955,Graduation,Together,42586,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,252,5.529429087511423,15.874507866387544,1,2,1,69,In_Relationship,11,4,1,3
1744,1965,Basic,Single,23529,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,54,3.9889840465642745,7.3484692283495345,0,1,0,59,Single_Other,4,1,0,2
1000,1961,Master,Together,74881,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,964,6.871091294610546,31.04834939252005,0,2,0,63,In_Relationship,23,4,1,4
3828,1951,Graduation,Married,71107,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1327,7.190676034332207,36.42801120017397,1,1,0,73,In_Relationship,26,5,1,3
8605,1964,PhD,Together,46910,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,68,4.219507705176107,8.246211251235321,0,2,0,60,In_Relationship,5,4,1,5
10304,1959,Graduation,Married,18690,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,4.0943445622221,7.745966692414834,1,0,0,65,In_Relationship,4,5,1,3
4351,1955,Graduation,Divorced,37244,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,55,4.007333185232471,7.416198487095663,0,2,1,69,Single_Other,4,2,0,3
10129,1966,Graduation,Together,82427,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,1456,7.283448228756631,38.157568056677825,1,0,1,58,In_Relationship,20,4,1,3
2499,1958,2n Cycle,Single,75342,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,563,6.333279628139691,23.727621035409346,1,1,0,66,Single_Other,17,1,0,1
10092,1954,Graduation,Divorced,70044,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1504,7.315883504509785,38.781438859330635,0,1,0,70,Single_Other,22,2,0,3
7500,1967,Graduation,Single,79146,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,564,6.335054251498059,23.748684174075834,1,2,0,57,Single_Other,17,1,0,3
5796,1963,Graduation,Married,77437,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,1125,7.025538314638521,33.54101966249684,0,0,1,61,In_Relationship,22,5,1,3
10556,1959,Graduation,Married,54984,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,358,5.8805329864007,18.920887928424506,1,1,1,65,In_Relationship,13,5,1,3
1064,1971,PhD,Married,42403,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,42,3.737669618283368,6.48074069840786,0,1,0,53,In_Relationship,4,5,1,5
48,1964,Graduation,Together,55761,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,184,5.214935757608986,13.564659966250536,1,1,1,60,In_Relationship,8,4,1,3
7610,1983,Graduation,Together,37292,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,460,6.131226489483141,21.447610589527216,1,1,0,41,In_Relationship,14,4,1,3
263,1945,PhD,Single,45576,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,145,4.976733742420574,12.041594578792296,1,0,1,79,Single_Other,7,1,0,5
10814,1947,Graduation,Together,70321,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,1376,7.226936018493289,37.094473981982816,1,0,1,77,In_Relationship,24,4,1,3
9710,1969,PhD,Divorced,58086,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,792,6.674561391814426,28.142494558940577,1,1,0,55,Single_Other,21,2,0,5
9292,1952,Graduation,Married,81795,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,1382,7.231287004327616,37.17526059088221,1,0,0,72,In_Relationship,22,5,1,3
10250,1947,Basic,Together,28389,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,28,3.332204510175204,5.291502622129181,1,0,0,77,In_Relationship,3,4,1,2
7881,1946,Master,Married,66835,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,6.940222469119639,32.14031735997639,1,0,0,78,In_Relationship,23,5,1,4
5847,1969,Graduation,Divorced,69901,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,882,6.782192056006791,29.69848480983499,0,1,0,55,Single_Other,20,2,0,3
737,1949,PhD,Married,80360,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,2231,7.7102051944325325,47.23346271447817,1,0,3,75,In_Relationship,13,5,1,5
3571,1961,PhD,Together,63342,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1101,7.00397413672268,33.18132004607411,1,1,2,63,In_Relationship,16,4,1,5
7807,1974,Graduation,Married,44989,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,369,5.910796644040527,19.209372712298546,1,1,0,50,In_Relationship,11,5,1,3
3878,1980,2n Cycle,Single,31859,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,48,3.871201010907891,6.928203230275509,1,1,0,44,Single_Other,4,1,0,1
5092,1949,PhD,Widow,51569,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,467,6.1463292576688975,21.61018278497431,0,1,2,75,Single_Other,15,3,0,5
2154,1971,Graduation,Widow,30372,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,44,3.784189633918261,6.6332495807108,1,2,0,53,Single_Other,5,3,0,3
5394,1979,Basic,Single,16014,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,38,3.6375861597263857,6.164414002968976,0,2,0,45,Single_Other,6,1,0,2
3798,1968,Graduation,Married,41120,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,81,4.394449154672439,9,1,2,0,56,In_Relationship,6,5,1,3
3524,1971,Master,Single,39763,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,167,5.117993812416755,12.922847983320086,0,1,1,53,Single_Other,8,1,0,4
